Name;Measure;Geo Type Name;Geo Place Name;Time Period
Fine particles (PM 2.5);Mean;UHF34;Chelsea-Village;Summer 2019
Fine particles (PM 2.5);Mean;UHF34;Upper East Side-Gramercy;Winter 2012-13
Fine particles (PM 2.5);Mean;UHF34;Upper East Side-Gramercy;Summer 2015
Fine particles (PM 2.5);Mean;UHF34;Upper East Side-Gramercy;Annual Average 2010
Fine particles (PM 2.5);Mean;UHF34;Chelsea-Village;Winter 2012-13
Fine particles (PM 2.5);Mean;UHF34;Chelsea-Village;Annual Average 2010
Ozone (O3);Mean;UHF42;Borough Park;Summer 2017
Ozone (O3);Mean;UHF42;Borough Park;Summer 2018
Ozone (O3);Mean;UHF42;Bensonhurst - Bay Ridge;Summer 2017
Nitrogen dioxide (NO2);Mean;CD;St. George and Stapleton (CD1);Winter 2014-15
Nitrogen dioxide (NO2);Mean;CD;St. George and Stapleton (CD1);Annual Average 2017
Nitrogen dioxide (NO2);Mean;CD;St. George and Stapleton (CD1);Annual Average 2021
Nitrogen dioxide (NO2);Mean;CD;Woodside and Sunnyside (CD2);Winter 2010-11
Nitrogen dioxide (NO2);Mean;CD;Woodside and Sunnyside (CD2);Summer 2009
Nitrogen dioxide (NO2);Mean;CD;Woodside and Sunnyside (CD2);Annual Average 2013
Nitrogen dioxide (NO2);Mean;UHF34;Chelsea-Village;Annual Average 2020
Fine particles (PM 2.5);Mean;UHF34;Upper East Side-Gramercy;Summer 2019
Fine particles (PM 2.5);Mean;UHF34;Upper East Side-Gramercy;Winter 2019-20
Fine particles (PM 2.5);Mean;CD;Woodside and Sunnyside (CD2);Summer 2015
Fine particles (PM 2.5);Mean;CD;Financial District (CD1);Summer 2015
Fine particles (PM 2.5);Mean;CD;Greenwich Village and Soho (CD2);Annual Average 2010
Annual vehicle miles traveled;million miles;CD;Bayside and Little Neck (CD11);2005
Ozone (O3);Mean;UHF42;West Queens;Summer 2018
Ozone (O3);Mean;UHF42;West Queens;Summer 2013
Ozone (O3);Mean;UHF42;West Queens;Summer 2012
Nitrogen dioxide (NO2);Mean;UHF42;West Queens;Annual Average 2012
Nitrogen dioxide (NO2);Mean;CD;South Crown Heights and Lefferts Gardens (CD9);Winter 2014-15
Nitrogen dioxide (NO2);Mean;CD;South Crown Heights and Lefferts Gardens (CD9);Annual Average 2017
Nitrogen dioxide (NO2);Mean;CD;South Crown Heights and Lefferts Gardens (CD9);Annual Average 2021
Nitrogen dioxide (NO2);Mean;CD;Kew Gardens and Woodhaven (CD9);Winter 2009-10
Nitrogen dioxide (NO2);Mean;CD;Kew Gardens and Woodhaven (CD9);Winter 2011-12
Asthma emergency department visits due to PM2.5;Estimated annual rate (age 18+);UHF42;West Queens;2012-2014
Asthma emergency department visits due to PM2.5;Estimated annual rate (age 18+);UHF42;West Queens;2015-2017
Fine particles (PM 2.5);Mean;CD;Bayside and Little Neck (CD11);Winter 2012-13
Fine particles (PM 2.5);Mean;CD;Bayside and Little Neck (CD11);Annual Average 2010
Fine particles (PM 2.5);Mean;CD;Bayside and Little Neck (CD11);Summer 2015
Fine particles (PM 2.5);Mean;CD;Bayside and Little Neck (CD11);Winter 2019-20
Fine particles (PM 2.5);Mean;CD;Bayside and Little Neck (CD11);Summer 2019
Nitrogen dioxide (NO2);Mean;CD;Kew Gardens and Woodhaven (CD9);Summer 2010
Nitrogen dioxide (NO2);Mean;UHF42;West Queens;Summer 2021
Nitrogen dioxide (NO2);Mean;UHF42;West Queens;Summer 2012
Nitrogen dioxide (NO2);Mean;UHF42;West Queens;Summer 2013
Nitrogen dioxide (NO2);Mean;UHF42;West Queens;Annual Average 2016
Nitrogen dioxide (NO2);Mean;UHF42;West Queens;Annual Average 2018
Ozone (O3);Mean;CD;Kew Gardens and Woodhaven (CD9);Summer 2010
Ozone (O3);Mean;CD;Kew Gardens and Woodhaven (CD9);Summer 2016
Ozone (O3);Mean;CD;South Crown Heights and Lefferts Gardens (CD9);Summer 2016
Fine particles (PM 2.5);Mean;CD;Bensonhurst (CD11);Summer 2013
Fine particles (PM 2.5);Mean;CD;Bensonhurst (CD11);Summer 2012
Fine particles (PM 2.5);Mean;CD;Bensonhurst (CD11);Annual Average 2016
Fine particles (PM 2.5);Mean;CD;Bensonhurst (CD11);Annual Average 2018
Fine particles (PM 2.5);Mean;CD;Kew Gardens and Woodhaven (CD9);Annual Average 2012
Fine particles (PM 2.5);Mean;CD;Morris Park and Bronxdale (CD11);Annual Average 2012
Nitrogen dioxide (NO2);Mean;CD;Park Slope and Carroll Gardens (CD6);Annual Average 2017
Nitrogen dioxide (NO2);Mean;UHF42;Ridgewood - Forest Hills;Summer 2018
Nitrogen dioxide (NO2);Mean;UHF42;Ridgewood - Forest Hills;Summer 2020
Ozone (O3);Mean;UHF42;Flushing - Clearview;Summer 2010
Ozone (O3);Mean;UHF42;Flushing - Clearview;Summer 2016
Nitrogen dioxide (NO2);Mean;UHF42;Flushing - Clearview;Winter 2015-16
Nitrogen dioxide (NO2);Mean;UHF42;East Harlem;Annual Average 2018
Nitrogen dioxide (NO2);Mean;UHF42;East Harlem;Annual Average 2016
Nitrogen dioxide (NO2);Mean;UHF42;Upper East Side;Summer 2012
Nitrogen dioxide (NO2);Mean;UHF42;Flushing - Clearview;Summer 2020
Nitrogen dioxide (NO2);Mean;UHF42;Ridgewood - Forest Hills;Summer 2017
Nitrogen dioxide (NO2);Mean;UHF42;Ridgewood - Forest Hills;Winter 2011-12
Nitrogen dioxide (NO2);Mean;UHF42;East Harlem;Annual Average 2013
Nitrogen dioxide (NO2);Mean;UHF42;East Harlem;Winter 2014-15
Nitrogen dioxide (NO2);Mean;UHF42;Upper East Side;Winter 2010-11
Nitrogen dioxide (NO2);Mean;UHF42;Upper East Side;Annual Average 2013
Nitrogen dioxide (NO2);Mean;UHF42;Upper East Side;Summer 2009
Nitrogen dioxide (NO2);Mean;UHF42;Flushing - Clearview;Annual Average 2015
Annual vehicle miles travelled (trucks);million miles;CD;Crown Heights and Prospect Heights (CD8);2016
Annual vehicle miles travelled (trucks);million miles;CD;Belmont and East Tremont (CD6);2016
Annual vehicle miles travelled (trucks);million miles;CD;Belmont and East Tremont (CD6);2005
Annual vehicle miles traveled;million miles;UHF42;Upper East Side;2005
Annual vehicle miles traveled;million miles;UHF42;Upper East Side;2016
Annual vehicle miles travelled (cars);million miles;UHF42;Ridgewood - Forest Hills;2005
Annual vehicle miles travelled (cars);million miles;UHF42;Ridgewood - Forest Hills;2016
Annual vehicle miles travelled (cars);million miles;UHF42;Fordham - Bronx Pk;2005
Annual vehicle miles travelled (trucks);million miles;UHF42;Ridgewood - Forest Hills;2005
Annual vehicle miles travelled (trucks);million miles;CD;Rego Park and Forest Hills (CD6);2016
Annual vehicle miles travelled (trucks);million miles;CD;Hillcrest and Fresh Meadows (CD8);2005
Annual vehicle miles travelled (trucks);million miles;CD;Hillcrest and Fresh Meadows (CD8);2016
Cardiac and respiratory deaths due to Ozone;Estimated annual rate;UHF42;Willowbrook;2009-2011
Cardiac and respiratory deaths due to Ozone;Estimated annual rate;UHF42;Ridgewood - Forest Hills;2009-2011
Fine particles (PM 2.5);Mean;CD;Central Harlem (CD10);Annual Average 2017
Boiler Emissions- Total NOx Emissions;Number per km2;UHF42;Greenpoint;2015
Boiler Emissions- Total PM2.5 Emissions;Number per km2;UHF42;Greenpoint;2015
Fine particles (PM 2.5);Mean;UHF42;Long Island City - Astoria;Winter 2014-15
Nitrogen dioxide (NO2);Mean;CD;Borough Park (CD12);Winter 2010-11
Nitrogen dioxide (NO2);Mean;CD;Borough Park (CD12);Summer 2009
Nitrogen dioxide (NO2);Mean;CD;Borough Park (CD12);Annual Average 2013
Nitrogen dioxide (NO2);Mean;CD;Borough Park (CD12);Winter 2014-15
Nitrogen dioxide (NO2);Mean;CD;Williamsbridge and Baychester (CD12);Winter 2010-11
Nitrogen dioxide (NO2);Mean;CD;Williamsbridge and Baychester (CD12);Annual Average 2013
Nitrogen dioxide (NO2);Mean;CD;Williamsbridge and Baychester (CD12);Summer 2009
Nitrogen dioxide (NO2);Mean;CD;Throgs Neck and Co-op City (CD10);Winter 2014-15
Nitrogen dioxide (NO2);Mean;CD;Throgs Neck and Co-op City (CD10);Annual Average 2017
Nitrogen dioxide (NO2);Mean;UHF42;Long Island City - Astoria;Summer 2009
Nitrogen dioxide (NO2);Mean;UHF42;Long Island City - Astoria;Annual Average 2013
Nitrogen dioxide (NO2);Mean;UHF42;Long Island City - Astoria;Winter 2014-15
Nitrogen dioxide (NO2);Mean;UHF42;Long Island City - Astoria;Annual Average 2017
Nitrogen dioxide (NO2);Mean;UHF42;Long Island City - Astoria;Annual Average 2021
Nitrogen dioxide (NO2);Mean;UHF42;Long Island City - Astoria;Winter 2010-11
Ozone (O3);Mean;UHF42;Port Richmond;Summer 2010
Ozone (O3);Mean;UHF42;Port Richmond;Summer 2011
Ozone (O3);Mean;UHF42;Port Richmond;Summer 2016
Nitrogen dioxide (NO2);Mean;CD;Throgs Neck and Co-op City (CD10);Annual Average 2021
Ozone (O3);Mean;CD;Jamaica and Hollis (CD12);Summer 2016
Ozone (O3);Mean;CD;Williamsbridge and Baychester (CD12);Summer 2011
Ozone (O3);Mean;CD;Throgs Neck and Co-op City (CD10);Summer 2010
Ozone (O3);Mean;CD;Throgs Neck and Co-op City (CD10);Summer 2011
Nitrogen dioxide (NO2);Mean;CD;South Ozone Park and Howard Beach (CD10);Winter 2015-16
Nitrogen dioxide (NO2);Mean;CD;Jamaica and Hollis (CD12);Summer 2011
Nitrogen dioxide (NO2);Mean;CD;Jamaica and Hollis (CD12);Summer 2010
Nitrogen dioxide (NO2);Mean;CD;Jamaica and Hollis (CD12);Winter 2015-16
Nitrogen dioxide (NO2);Mean;UHF42;Port Richmond;Winter 2020-21
Ozone (O3);Mean;CD;East Flatbush (CD17);Summer 2011
Ozone (O3);Mean;CD;Tottenville and Great Kills (CD3);Summer 2010
Ozone (O3);Mean;CD;Bedford Stuyvesant (CD3);Summer 2016
Ozone (O3);Mean;CD;Bushwick (CD4);Summer 2011
Ozone (O3);Mean;CD;Bushwick (CD4);Summer 2010
Ozone (O3);Mean;CD;Tottenville and Great Kills (CD3);Summer 2016
Nitrogen dioxide (NO2);Mean;CD;Jackson Heights (CD3);Summer 2010
Nitrogen dioxide (NO2);Mean;CD;Jackson Heights (CD3);Summer 2011
Nitrogen dioxide (NO2);Mean;CD;Jackson Heights (CD3);Winter 2015-16
Nitrogen dioxide (NO2);Mean;CD;Jackson Heights (CD3);Winter 2020-21
Nitrogen dioxide (NO2);Mean;CD;Elmhurst and Corona (CD4);Summer 2011
Nitrogen dioxide (NO2);Mean;CD;Elmhurst and Corona (CD4);Summer 2010
Nitrogen dioxide (NO2);Mean;CD;Jackson Heights (CD3);Summer 2012
Nitrogen dioxide (NO2);Mean;CD;Bushwick (CD4);Annual Average 2016
Nitrogen dioxide (NO2);Mean;CD;Bushwick (CD4);Annual Average 2018
Nitrogen dioxide (NO2);Mean;CD;Bushwick (CD4);Summer 2021
Nitrogen dioxide (NO2);Mean;CD;Bedford Stuyvesant (CD3);Annual Average 2018
Nitrogen dioxide (NO2);Mean;CD;Bedford Stuyvesant (CD3);Summer 2021
Annual vehicle miles traveled;million miles;CD;Elmhurst and Corona (CD4);2005
Annual vehicle miles traveled;million miles;CD;Tottenville and Great Kills (CD3);2016
Annual vehicle miles traveled;million miles;UHF42;Jamaica;2005
Annual vehicle miles traveled;million miles;UHF42;Southwest Queens;2005
Annual vehicle miles traveled;million miles;UHF42;Southwest Queens;2016
Annual vehicle miles traveled;million miles;CD;Elmhurst and Corona (CD4);2016
Annual vehicle miles traveled;million miles;CD;East Flatbush (CD17);2005
Annual vehicle miles traveled;million miles;CD;East Flatbush (CD17);2016
Annual vehicle miles traveled;million miles;CD;Flatlands and Canarsie (CD18);2005
Annual vehicle miles traveled;million miles;CD;Flatlands and Canarsie (CD18);2016
Ozone (O3);Mean;UHF42;Jamaica;Summer 2013
Ozone (O3);Mean;UHF42;Jamaica;Summer 2012
Ozone (O3);Mean;UHF42;Greenwich Village - SoHo;Summer 2021
Ozone (O3);Mean;UHF42;Greenwich Village - SoHo;Summer 2013
Ozone (O3);Mean;UHF42;Greenwich Village - SoHo;Summer 2012
Nitrogen dioxide (NO2);Mean;UHF42;Jamaica;Summer 2012
Fine particles (PM 2.5);Mean;CD;St. George and Stapleton (CD1);Winter 2012-13
Fine particles (PM 2.5);Mean;CD;St. George and Stapleton (CD1);Annual Average 2010
Fine particles (PM 2.5);Mean;CD;St. George and Stapleton (CD1);Winter 2019-20
Fine particles (PM 2.5);Mean;CD;Mott Haven and Melrose (CD1);Annual Average 2018
Fine particles (PM 2.5);Mean;CD;Hunts Point and Longwood (CD2);Annual Average 2018
Fine particles (PM 2.5);Mean;CD;Financial District (CD1);Annual Average 2016
Fine particles (PM 2.5);Mean;CD;Financial District (CD1);Summer 2021
Fine particles (PM 2.5);Mean;CD;St. George and Stapleton (CD1);Summer 2012
Fine particles (PM 2.5);Mean;CD;St. George and Stapleton (CD1);Summer 2013
Fine particles (PM 2.5);Mean;CD;St. George and Stapleton (CD1);Annual Average 2016
Fine particles (PM 2.5);Mean;CD;St. George and Stapleton (CD1);Annual Average 2018
Fine particles (PM 2.5);Mean;CD;Long Island City and Astoria (CD1);Summer 2013
Fine particles (PM 2.5);Mean;CD;Fort Greene and Brooklyn Heights (CD2);Summer 2021
Fine particles (PM 2.5);Mean;CD;South Beach and Willowbrook (CD2);Summer 2013
Fine particles (PM 2.5);Mean;CD;South Beach and Willowbrook (CD2);Summer 2012
Fine particles (PM 2.5);Mean;CD;South Beach and Willowbrook (CD2);Annual Average 2017
Fine particles (PM 2.5);Mean;CD;South Beach and Willowbrook (CD2);Annual Average 2021
Nitrogen dioxide (NO2);Mean;UHF34;Chelsea-Village;Annual Average 2015
Nitrogen dioxide (NO2);Mean;UHF34;Chelsea-Village;Summer 2014
Nitrogen dioxide (NO2);Mean;UHF34;Chelsea-Village;Winter 2018-19
Nitrogen dioxide (NO2);Mean;UHF34;Upper East Side-Gramercy;Annual Average 2009
Nitrogen dioxide (NO2);Mean;UHF34;Upper East Side-Gramercy;Annual Average 2011
Nitrogen dioxide (NO2);Mean;UHF34;Upper East Side-Gramercy;Summer 2014
Nitrogen dioxide (NO2);Mean;UHF34;Upper East Side-Gramercy;Annual Average 2015
Ozone (O3);Mean;UHF34;Chelsea-Village;Summer 2019
Ozone (O3);Mean;UHF34;Upper East Side-Gramercy;Summer 2015
Ozone (O3);Mean;UHF34;Fordham - Bronx Pk;Summer 2015
Ozone (O3);Mean;UHF34;Chelsea-Village;Summer 2015
Ozone (O3);Mean;CD;Hunts Point and Longwood (CD2);Summer 2021
Ozone (O3);Mean;CD;Mott Haven and Melrose (CD1);Summer 2021
Fine particles (PM 2.5);Mean;CD;Long Island City and Astoria (CD1);Summer 2009
Fine particles (PM 2.5);Mean;CD;Bayside and Little Neck (CD11);Annual Average 2012
Fine particles (PM 2.5);Mean;CD;South Crown Heights and Lefferts Gardens (CD9);Annual Average 2012
Respiratory hospitalizations due to PM2.5 (age 20+);Estimated annual rate;UHF42;Stapleton - St. George;2005-2007
Fine particles (PM 2.5);Mean;CD;Morris Park and Bronxdale (CD11);Winter 2013-14
Fine particles (PM 2.5);Mean;CD;Kew Gardens and Woodhaven (CD9);Winter 2008-09
Fine particles (PM 2.5);Mean;CD;Kew Gardens and Woodhaven (CD9);Winter 2013-14
Fine particles (PM 2.5);Mean;CD;Kew Gardens and Woodhaven (CD9);Winter 2017-18
Fine particles (PM 2.5);Mean;CD;Bayside and Little Neck (CD11);Winter 2013-14
Fine particles (PM 2.5);Mean;CD;South Crown Heights and Lefferts Gardens (CD9);Winter 2017-18
Fine particles (PM 2.5);Mean;CD;Kew Gardens and Woodhaven (CD9);Annual Average 2019
Nitrogen dioxide (NO2);Mean;CD;Bayside and Little Neck (CD11);Winter 2009-10
Nitrogen dioxide (NO2);Mean;CD;Bayside and Little Neck (CD11);Winter 2011-12
Nitrogen dioxide (NO2);Mean;CD;Bayside and Little Neck (CD11);Annual Average 2014
Nitrogen dioxide (NO2);Mean;CD;Bayside and Little Neck (CD11);Summer 2017
Nitrogen dioxide (NO2);Mean;CD;Bayside and Little Neck (CD11);Winter 2016-17
Nitrogen dioxide (NO2);Mean;CD;Bayside and Little Neck (CD11);Summer 2018
Nitrogen dioxide (NO2);Mean;CD;Bayside and Little Neck (CD11);Summer 2020
Nitrogen dioxide (NO2);Mean;CD;Morris Park and Bronxdale (CD11);Annual Average 2021
Nitrogen dioxide (NO2);Mean;CD;South Crown Heights and Lefferts Gardens (CD9);Annual Average 2013
Fine particles (PM 2.5);Mean;CD;Bensonhurst (CD11);Annual Average 2013
Fine particles (PM 2.5);Mean;CD;Bensonhurst (CD11);Winter 2010-11
Fine particles (PM 2.5);Mean;CD;Bensonhurst (CD11);Summer 2009
Fine particles (PM 2.5);Mean;CD;Bensonhurst (CD11);Annual Average 2017
Fine particles (PM 2.5);Mean;CD;South Crown Heights and Lefferts Gardens (CD9);Winter 2010-11
Fine particles (PM 2.5);Mean;CD;South Crown Heights and Lefferts Gardens (CD9);Annual Average 2013
Fine particles (PM 2.5);Mean;CD;South Crown Heights and Lefferts Gardens (CD9);Summer 2013
Fine particles (PM 2.5);Mean;CD;South Crown Heights and Lefferts Gardens (CD9);Summer 2012
Fine particles (PM 2.5);Mean;CD;South Crown Heights and Lefferts Gardens (CD9);Annual Average 2009
Fine particles (PM 2.5);Mean;CD;South Crown Heights and Lefferts Gardens (CD9);Annual Average 2011
Nitrogen dioxide (NO2);Mean;UHF42;Port Richmond;Summer 2010
Nitrogen dioxide (NO2);Mean;UHF42;Port Richmond;Summer 2011
Nitrogen dioxide (NO2);Mean;UHF42;Port Richmond;Winter 2015-16
Nitrogen dioxide (NO2);Mean;UHF42;Port Richmond;Summer 2016
Nitrogen dioxide (NO2);Mean;UHF42;Long Island City - Astoria;Summer 2010
Nitrogen dioxide (NO2);Mean;CD;South Ozone Park and Howard Beach (CD10);Annual Average 2020
Nitrogen dioxide (NO2);Mean;CD;South Ozone Park and Howard Beach (CD10);Winter 2018-19
Nitrogen dioxide (NO2);Mean;CD;Jamaica and Hollis (CD12);Annual Average 2011
Nitrogen dioxide (NO2);Mean;CD;Jamaica and Hollis (CD12);Annual Average 2009
Nitrogen dioxide (NO2);Mean;CD;Jamaica and Hollis (CD12);Annual Average 2015
Annual vehicle miles traveled;million miles;CD;Bay Ridge and Dyker Heights (CD10);2016
Annual vehicle miles traveled;million miles;CD;Borough Park (CD12);2005
Annual vehicle miles traveled;million miles;CD;Williamsbridge and Baychester (CD12);2005
Annual vehicle miles traveled;million miles;CD;Throgs Neck and Co-op City (CD10);2005
Annual vehicle miles traveled;million miles;CD;Throgs Neck and Co-op City (CD10);2016
Annual vehicle miles traveled;million miles;UHF42;Long Island City - Astoria;2016
Annual vehicle miles travelled (cars);million miles;CD;South Ozone Park and Howard Beach (CD10);2005
Annual vehicle miles travelled (cars);million miles;CD;Jamaica and Hollis (CD12);2005
Annual vehicle miles travelled (cars);million miles;CD;Jamaica and Hollis (CD12);2016
Annual vehicle miles travelled (cars);million miles;CD;Williamsbridge and Baychester (CD12);2005
Annual vehicle miles travelled (cars);million miles;CD;Throgs Neck and Co-op City (CD10);2005
Annual vehicle miles travelled (cars);million miles;CD;Throgs Neck and Co-op City (CD10);2016
Annual vehicle miles travelled (cars);million miles;CD;Central Harlem (CD10);2005
Annual vehicle miles travelled (cars);million miles;CD;Central Harlem (CD10);2016
Annual vehicle miles travelled (cars);million miles;CD;Washington Heights and Inwood (CD12);2005
Annual vehicle miles travelled (cars);million miles;CD;Upper East Side (CD8);2016
Annual vehicle miles travelled (cars);million miles;CD;Washington Heights and Inwood (CD12);2016
Nitrogen dioxide (NO2);Mean;CD;Borough Park (CD12);Winter 2020-21
Nitrogen dioxide (NO2);Mean;CD;Bay Ridge and Dyker Heights (CD10);Summer 2011
Nitrogen dioxide (NO2);Mean;CD;Bay Ridge and Dyker Heights (CD10);Summer 2016
Nitrogen dioxide (NO2);Mean;UHF42;Jamaica;Annual Average 2016
Nitrogen dioxide (NO2);Mean;UHF42;Jamaica;Annual Average 2018
Nitrogen dioxide (NO2);Mean;UHF42;Jamaica;Summer 2021
Nitrogen dioxide (NO2);Mean;UHF42;Jamaica;Annual Average 2012
Nitrogen dioxide (NO2);Mean;UHF42;Greenwich Village - SoHo;Annual Average 2012
Nitrogen dioxide (NO2);Mean;UHF42;Gramercy Park - Murray Hill;Annual Average 2012
Nitrogen dioxide (NO2);Mean;CD;East Flatbush (CD17);Winter 2010-11
Nitrogen dioxide (NO2);Mean;CD;East Flatbush (CD17);Summer 2009
Nitrogen dioxide (NO2);Mean;CD;East Flatbush (CD17);Winter 2014-15
Nitrogen dioxide (NO2);Mean;CD;East Flatbush (CD17);Annual Average 2017
Nitrogen dioxide (NO2);Mean;CD;East Flatbush (CD17);Annual Average 2021
Nitrogen dioxide (NO2);Mean;CD;Flatlands and Canarsie (CD18);Winter 2010-11
Nitrogen dioxide (NO2);Mean;CD;Flatlands and Canarsie (CD18);Winter 2014-15
Nitrogen dioxide (NO2);Mean;CD;Tottenville and Great Kills (CD3);Winter 2010-11
Nitrogen dioxide (NO2);Mean;CD;Tottenville and Great Kills (CD3);Annual Average 2013
Nitrogen dioxide (NO2);Mean;CD;Tottenville and Great Kills (CD3);Summer 2009
Nitrogen dioxide (NO2);Mean;CD;Flatlands and Canarsie (CD18);Annual Average 2017
Nitrogen dioxide (NO2);Mean;CD;Flatlands and Canarsie (CD18);Annual Average 2021
Asthma emergency department visits due to PM2.5;Estimated annual rate (age 18+);UHF42;Jamaica;2015-2017
Asthma emergency department visits due to PM2.5;Estimated annual rate (age 18+);UHF42;Greenwich Village - SoHo;2015-2017
Asthma emergency department visits due to PM2.5;Estimated annual rate (age 18+);UHF42;Greenwich Village - SoHo;2012-2014
Asthma emergency department visits due to PM2.5;Estimated annual rate (age 18+);UHF42;Gramercy Park - Murray Hill;2012-2014
Asthma emergency department visits due to PM2.5;Estimated annual rate (age 18+);UHF42;Gramercy Park - Murray Hill;2015-2017
Asthma emergency departments visits due to Ozone;Estimated annual rate (age 18+);UHF42;Canarsie - Flatlands;2012-2014
Asthma emergency departments visits due to Ozone;Estimated annual rate (age 18+);UHF42;Canarsie - Flatlands;2015-2017
